iteration,mtow:k,loading:k,ND:k,propeller:beta,advance_ratio:climb,advance_ratio:cruise,torque:k,speed:k,energy:k,voltage:k,power:k,wing:AR,wing:lambda,x:k,horizontal:AR,vertical:AR,arm:k,depth:k,CD0:guess,K:guess,c:mtow:consistency,c:mtow:requirement,c:airspeed:climb,c:airspeed:cruise,c:rpm:climb,c:rpm:cruise,c:torque:climb,c:torque:cruise,c:power:takeoff,c:power:climb,c:power:cruise,c:voltage:climb,c:voltage:cruise,c:voltage:min,c:voltage:max,c:fuselage:volume,c:spar:depth,c:CD0:consistency,c:K:consistency,c:static_margin:min,obj:endurance:cruise
37,8.333333333343077,1.0,0.30389388954873053,0.4800000000002292,0.3910099805202057,0.579205288604683,6.226850983604375,0.9259657745030975,1.6997124252241258,1.0028916794342508,5.842512350350622,8.739647552778246,0.9817211875243331,0.31994630257888895,6.0,4.0,0.18525881692589494,0.028027393787561878,0.027527011598333467,0.040796013148348846,-0.00018056656418004695,-0.00018056656534910497,0.010448019674140394,0.009969964223244365,0.07006235384738489,0.28218776118706596,0.1037727766633209,0.6562394926051154,0.9970808890085966,0.08851110268832095,0.7055564704886876,0.09332604857320086,0.38328957000917535,0.6227885230852399,0.020765640770392245,17.386164891624414,5.19981839263008e-05,-1.6307680488658374e-05,0.0007163315536445672,0.0047290348156393824,119.50526913134897
38,8.33333333334098,1.0,0.3304483936918246,0.4800000000004866,0.369615841291559,0.5646035719601327,6.272380092778236,0.9242375624941509,1.6886668248866066,1.0028236985575572,5.866875741934351,8.772179927596945,0.9870487123125765,0.32927893562950805,6.0,4.0,0.18702679040712109,0.028076265408494117,0.027752958913148516,0.040766810595103994,-0.0013223963457477243,-0.0013223963466639638,0.013871085452876868,0.009944267474768509,0.01963865998088551,0.26360466550426565,0.134100024655403,0.668674563606082,0.996846782348262,0.11704923684262321,0.7151560275911661,0.1317539877441595,0.41582001648514033,0.6101551232384812,0.021508111823470632,18.55507731333651,0.0010998769679868966,-0.0001248010737814659,0.002163939297492341,0.03735327721206272,119.9004222938625
39,8.333333333342358,1.0,0.3130094648225152,0.48000000000031756,0.383665844643834,0.5741928415078507,6.24248012205811,0.9253725174582015,1.6959207143799606,1.0028683430994678,5.850875765035733,8.750815199136724,0.9835500092175755,0.32314998955481966,6.0,4.0,0.18586572320677774,0.0280441703365405,0.027604574325357376,0.040785988556254954,-0.000286060843513483,-0.00028606084459604033,0.010757838153510566,0.009963160393985149,0.05255820417393285,0.27591660476828306,0.11436495053075296,0.660709780508876,0.997001344962687,0.09847594436280085,0.7090134850093798,0.10708506448176146,0.3950635316750561,0.6182999961645462,0.021216309252637587,17.781402035972786,0.00041305618765458314,-2.549635900443437e-05,0.0012166812281969152,0.007643769697972813,119.72458100798242
40,8.333333333333371,0.9999999999999999,0.33421826605642396,0.48,0.36715945607127215,0.562516986296863,6.277032204159662,0.9235633536013812,1.6876695331524436,1.0026451821172682,5.87113369078628,8.781115847700947,0.9906916898405234,0.32963329232074573,6.0,4.0,0.186939819876503,0.028082222811577077,0.027767758781246744,0.040736425312483865,-0.0007526199725051705,-0.0007526199725097146,0.012408203181782262,0.010026577891006472,0.01161575031772327,0.26093454899226104,0.13703904099939315,0.6702199868905756,0.9968159090515206,0.12009915679765573,0.7164570251656114,0.13596091466270946,0.42010809655831305,0.6086395601499993,0.02118884303133833,18.60000679107699,0.0022039457164274665,-6.245783902203378e-05,0.0022302069605236647,0.02160025352874781,120.02251416156308
41,8.333333333337913,0.9999999999999999,0.3234963996221747,0.4800000000001605,0.3755040716690586,0.5684195811063091,6.25956479498211,0.9244779556581671,1.6918408232725461,1.0027579985946395,5.860892528556656,8.765797702031437,0.9870812950374032,0.32635573289895625,6.0,4.0,0.18639682261309076,0.02806298581886188,0.027685262749486395,0.04076148144243204,-0.0003368229129748457,-0.0003368229135243364,0.010977519846799844,0.009980524850850103,0.0321800445486156,0.2685751443903349,0.12568960129961987,0.6655404969948505,0.9969101764428153,0.10927489005678846,0.7127976569317308,0.12172445766695998,0.40784451871040656,0.6134201354525853,0.021327528936652816,18.182820988338598,0.0013018490064639848,-2.820142597873464e-05,0.0017209295630581127,0.009231938856845423,119.92471161363542
42,8.333333333330827,0.9999999999999972,0.33969867859782155,0.48,0.363389686091409,0.5594994466457721,6.2850383337857165,0.9225953685008124,1.6863221463815117,1.0024114263427433,5.8776605567137015,8.793085845474724,0.9954877466185473,0.33051123768031415,6.0,4.0,0.18684241478344185,0.02809673298703877,0.027796250218332937,0.0406914543157437,-0.0003850312378280867,-0.00038503123752750074,0.01136192344754353,0.010055235078543112,0.00030436428996330413,0.2569700682371613,0.1417075111286495,0.6724594497602966,0.9967708643620049,0.1248149648268698,0.71830503573818,0.1422678785458297,0.4261566699126785,0.6064602350231717,0.020660332362392383,18.706467117298,0.003780637717520248,-2.612213529083007e-05,0.002163598199973737,0.011242244736115597,120.16109253853747
43,8.333333333339384,1.0,0.3394513497549417,0.48000000000035253,0.3637796462492146,0.5596192374213755,6.285399407657833,0.9219866480130042,1.687128261207765,1.0022250319390984,5.8794034564662105,8.797170822056936,0.9984269683899183,0.329989043421646,6.0,4.0,0.18638886973553148,0.028108553809763744,0.027788937039141346,0.0406036044302438,-1.4044530356927487e-06,-1.4044537618664047e-06,0.009999097143425522,0.009999911767974878,-5.857066608211552e-07,0.2570876039491173,0.14047635908749775,0.6723139466364243,0.9967786808208543,0.1237931188948391,0.7182536362080966,0.1413966012678739,0.42595453155812496,0.6068522597251275,0.020245191836158857,18.623859615931536,0.005054235691267048,-1.3122389162051622e-06,0.0004350766123736501,6.024786282282646e-05,120.33100530732595
44,8.33333333333475,1.0,0.33678806574693027,0.48000000000008586,0.36566409464738886,0.5610710075516492,6.2843925096487245,0.9213914749861882,1.6888011746094718,1.0020795417140862,5.8793378251291095,8.797471258233854,1.0,0.3291905969918104,6.0,4.0,0.18603652858183656,0.02811806193757787,0.02777181526561485,0.040585946434157034,-9.787720185070093e-06,-9.787720355030252e-06,0.010035387882783273,0.010003111117856123,0.005189381559758559,0.2590122829477956,0.13814739440670737,0.6713515314629319,0.9968045402885883,0.12152807143322898,0.7174877856184696,0.1383554393015721,0.42320291305426466,0.6082199187176349,0.01960717604121483,18.510147174437694,0.005949541369386241,-1.4425715366720589e-06,9.461461983542244e-05,0.0003650924962401991,120.40356664978657
45,8.333333333337983,1.0,0.32924037848794063,0.480000000000299,0.3711217607112258,0.5652056415707754,6.279530631692393,0.9205359840892001,1.6926356001784952,1.001927086943882,5.876303955987117,8.793859341981637,1.0,0.32713738639887907,6.0,4.0,0.18594348038894334,0.028111702516402725,0.027719907868995607,0.040582106773493366,-7.474448007346967e-05,-7.474448063134613e-05,0.010289240973219751,0.010019409728812434,0.020070275346312033,0.26444492083721355,0.13150458347363791,0.668495454375681,0.9968736716914958,0.11490124940428421,0.715158473783546,0.1293511788615199,0.41500772445798595,0.6119240802740457,0.018398330057324604,18.263608033320928,0.0060815068875227155,-3.5279183491763833e-06,-0.00015579483373918802,0.0024255794645920703,120.45901711918142
46,8.333333333336538,1.0,0.33261199207344283,0.48000000000020376,0.3686837766752484,0.5633586667622521,6.281702472311398,0.9209181388647737,1.690922730938223,1.0019951897357384,5.877659210128522,8.795472814491532,1.0,0.3280545723515402,6.0,4.0,0.18598504577718747,0.028114543321816926,0.02774309532730226,0.040583821981293206,-2.6932446601021663e-05,-2.6932446985557036e-05,0.010104119810692655,0.010007638123909812,0.013405820046620547,0.2620246240741259,0.1344821215760696,0.6697844884480466,0.9968428641731718,0.11787191334908045,0.716209960716093,0.1334109273584708,0.41871298430610837,0.6102585831273405,0.018951000038997794,18.37346197864632,0.006022544929091191,-1.7235913461493034e-06,-4.3830032629951054e-05,0.0009260750456442646,120.43982506783503
47,8.333333333331819,0.9999999999999984,0.32138173964427424,0.48,0.37693608471434753,0.5695227761232693,6.277491640466033,0.918961258118299,1.6971846265245156,1.0017077400503454,5.87465009969138,8.793793996216662,0.9999999999999378,0.32486449391184213,6.0,4.0,0.18652898159787693,0.028087919276835103,0.02765880091330238,0.04058560084950437,-0.0001760394322530219,-0.00017603943207129708,0.010652094672487702,0.010030972638080171,0.03553963798856949,0.27002915064463273,0.12478963107225419,0.665576487688964,0.9969461772874557,0.10802320588351039,0.7127211908935908,0.119648654138963,0.4061368731525898,0.6160734230516541,0.016364413280650515,18.034042885652685,0.0055498261549535586,-6.683420494008678e-06,0.00012216078306725954,0.005449647781403111,120.51407085743645
48,8.333333333334389,0.9999999999999993,0.32749829352134496,0.48000000000011095,0.3724414674250485,0.566165495665985,6.279785068865074,0.9200270726752119,1.6937740868267017,1.0018642994419302,5.876289010858064,8.794708364125382,0.9999999999999717,0.3266019692510264,6.0,4.0,0.18623272710369704,0.028102420055565056,0.027704711842555154,0.04058463198942554,-5.0210475086443976e-05,-5.021047521319844e-05,0.010191221413243896,0.010011460802733296,0.02344584509506051,0.2656860551498465,0.13009097485141896,0.6678993800898456,0.996890081028917,0.11341083940708996,0.7146473106548294,0.12723144929511776,0.4130910565731182,0.6128824648319343,0.017802653863344727,18.218394998618543,0.005807336227332368,-2.322796998898027e-06,3.1911912701904126e-05,0.0016213505654148752,120.48716212029116
49,8.333333333325134,0.9999999999999929,0.31618018654875085,0.48,0.3809119087011211,0.5723872963751079,6.279952613498629,0.9170629921909246,1.7008142964075725,1.001486269761799,5.875381261836398,8.798396304754677,0.9999999999996442,0.32321909881262556,6.0,4.0,0.18773817778645638,0.028051507453818063,0.027610481521226724,0.04058333689754474,-0.00019914768503067316,-0.00019914768404690953,0.010674334053023569,0.010019162097224088,0.045627788305354494,0.27367363487280744,0.12057673389520679,0.663780538528635,0.9969956287169868,0.10346475698377572,0.7111443392545738,0.11299444632412599,0.4000955556665183,0.6191403314749948,0.014148296734220203,17.91564186660579,0.004377422457423632,-1.5826485667541493e-05,0.0006393993784720625,0.005579511339297849,120.59129566925566
50,8.333333333329351,0.9999999999999959,0.32133762799086985,0.48000000000005055,0.3770520931881529,0.5695521426785104,6.279876266664429,0.9184136660769777,1.6976062096894042,1.0016585305421026,5.87579490542845,8.796715781864792,0.9999999999997934,0.324760607143884,6.0,4.0,0.18705217316049463,0.028074707337227174,0.027653420447806956,0.04058392704575182,-8.061221512250669e-05,-8.061221464477626e-05,0.010286025752126195,0.010012090665837081,0.0354796252216076,0.27005286628205616,0.12493473754734195,0.6656905277239369,0.996947724290973,0.10802160238094696,0.7127685834151,0.11957494242059569,0.4061298719936142,0.6162649507864267,0.015844472085959856,18.053211663724916,0.005029012252390657,-5.754766373266623e-06,0.0003626959178064876,0.002326152054169528,120.55875909893439
51,8.333333333338953,1.0,0.31263024627342284,0.4800000000003362,0.38371100286933,0.5743430220825644,6.286603180087123,0.9146739917298735,1.7037617994260799,1.0012377026499188,5.877974646695746,8.807538559420935,1.0,0.3219863986005,6.0,4.0,0.18955449550357722,0.02800120841675247,0.027570198921893503,0.040569212757807595,-0.00015257619682692607,-0.00015257619750112824,0.010406606408683215,0.01000362491336404,0.05233335593495355,0.27613552661397384,0.11809363253702297,0.6627850989653672,0.997031114009559,0.10039371110199809,0.7101453080175808,0.10835369707263451,0.39593212132193023,0.6216088565643543,0.011602330094939751,17.882237580516946,0.0025472000882194703,-3.781602518245091e-05,0.0012563720866845258,0.003030490860971846,120.70401436723597
52,8.333333333329426,0.9999999999999964,0.31186330839846277,0.48,0.38433065907742375,0.574754558482953,6.298092196171012,0.9120022720338938,1.7044820092811341,1.0009913637074066,5.882124271038755,8.821743664062065,0.9999999999998181,0.321657076097379,6.0,4.0,0.19178896492002656,0.0279409555181339,0.027553765734179805,0.04051830668829674,-3.373524408964564e-05,-3.3735243620703256e-05,0.010002942311015188,0.010000074204373988,0.053475340041453635,0.2766512345174341,0.11840572737768527,0.6630695941604001,0.9970417820757885,0.09977700217365006,0.7100843183423959,0.10735914334588315,0.3951146916562586,0.6228789346421486,0.00913486397888979,17.98225680644131,0.00011131088013683997,-3.3500564686196045e-05,0.0013747244142701357,-0.0005546445139249789,120.83206942036757
53,8.333333333333401,1.0,0.3171717387577125,0.48000000000002396,0.38026427731694507,0.5718163917468317,6.304121128064933,0.9122524631539672,1.701066974776505,1.001072383963876,5.884606330427616,8.825644282307604,1.0,0.32350653530940215,6.0,4.0,0.19183896361354058,0.027949085028486104,0.027602048510008376,0.04046268165198641,-5.1347178118532085e-05,-5.134717812677395e-05,0.00944914043576033,0.009996683804418982,0.04281846899967755,0.27293195836155903,0.12336051121958551,0.6653449151326201,0.996995141981796,0.10444599967577746,0.7118540886021859,0.1142965294391862,0.4015372460071464,0.6203163257806645,0.009938917067594222,18.20199858094381,4.317981948437976e-08,-2.936605876361956e-06,0.00021292583493541831,0.0014068290796319383,120.88666554544443
54,8.33333333333695,1.0,0.32034038437753803,0.48000000000024284,0.3783938969162298,0.5700705987219707,6.307293464256434,0.9123721792716817,1.6993129076027844,1.0011189042019581,5.885988349166233,8.827537842129779,1.0,0.32447070798808947,6.0,4.0,0.19179298349102403,0.02795542273507622,0.027627265436894952,0.04045406793579537,-1.635931865754841e-05,-1.6359319091540815e-05,0.007153163193452906,0.010000222231835387,0.0358575751394671,0.27070798055115564,0.1258726602143378,0.6666782313166267,0.9969667652381002,0.10682369027018027,0.7129035168488218,0.11780142434900719,0.4052786570099497,0.6187919192839609,0.010323870392492104,18.313359597476342,-1.7663960281036842e-09,-6.883990377513247e-07,0.00010228948737968163,0.0004372300378913119,120.90252455735691
55,8.333333333336853,1.0,0.32150859755021044,0.4800000000002047,0.37827573239834755,0.5694270621469056,6.309063387146841,0.9122216063170152,1.6986946720503189,1.0011200606728028,5.886581610207434,8.828618779936367,1.0,0.3248008852358957,6.0,4.0,0.1917294963396113,0.02795904187256477,0.027636361357856614,0.04044993033314644,-2.137427012954309e-06,-2.1374274353000086e-06,0.004035386111090032,0.01000007894552768,0.032527815417367455,0.26988366732063174,0.12628838700428557,0.6671948648354341,0.9969564095478229,0.10711661007361986,0.7132896540553637,0.11840220262815387,0.40663174828390364,0.6183037281162903,0.010285289930370468,18.350152343306483,-5.795967884607978e-10,-9.017709145327261e-08,8.652264991028897e-05,3.112368102034524e-05,120.91049514506513
56,8.333333333326362,0.9999999999999936,0.3221647381972903,0.48,0.37877750285878137,0.5690652474045295,6.311250610752642,0.9117745646813298,1.698382445166131,1.0010967927493117,5.886994776262174,8.829710336301298,0.9999999999996879,0.32496888384778233,6.0,4.0,0.19164725627620563,0.027962696561082915,0.027641499558681035,0.04044643080079763,-6.719999412414494e-07,-6.719991046489945e-07,-5.892433992801419e-06,0.010000021681721316,0.0298889699969588,0.2694194131743618,0.12609929535375333,0.6675453388687603,0.9969507634026065,0.10670583313820886,0.7135094432339542,0.11805733828328077,0.4073694788635245,0.6181625728851837,0.009932643689238853,18.367512219707393,-5.885993219589849e-10,-4.591234683179681e-08,0.0001076089765797705,-1.4301757415291494e-05,120.92050587266131
57,8.333333333324749,0.9999999999999921,0.3211813553451495,0.48,0.3795170614596829,0.5696045927336463,6.312532388555568,0.9110337591466339,1.6989462225187761,1.0010483627028441,5.886449608537251,8.829541361094346,0.9999999999996323,0.32465305484192775,6.0,4.0,0.1916248613980919,0.027962130829732642,0.02763365381428671,0.04044207887010771,-1.5113604654408926e-06,-1.5113594352975912e-06,5.138166996384744e-06,0.010000157979006441,0.03179008925758383,0.2701112834116811,0.12540525330920854,0.6672511215000763,0.9969600583759828,0.10573242330417834,0.7131801236361566,0.11671581948851065,0.4061751287561261,0.618907110238086,0.009183972330087954,18.32999442963712,-1.2319573549316353e-11,-7.751031048641036e-08,1.914802988623699e-05,5.094442118991349e-05,120.93324920640194
58,8.333333333340189,1.0,0.3177778664416215,0.48000000000040216,0.38210941935485443,0.571476521019111,6.3211533772601385,0.9071378619211472,1.7010404154123588,1.0008221768373944,5.8842588532716205,8.829388879893958,1.0,0.32349155894625176,6.0,4.0,0.19152678240731014,0.027961620298521495,0.027605099340887323,0.040441304498779355,-1.9188036551937716e-05,-1.9188037374588308e-05,6.193934116995235e-05,0.010001027233371151,0.03841337123032436,0.2725027453961369,0.12366509338152105,0.6664545934136474,0.996992081846792,0.1024171183056786,0.7120283106268361,0.11199525714343,0.40188921963224833,0.6219762945158749,0.005331587276825135,18.19257713444988,-1.3052668717214036e-11,-1.0354380765064706e-06,0.00012272239948695786,0.0005749845948160859,120.97344335694692
59,8.333333333336348,1.0,0.31440747964128,0.48000000000017545,0.3847120304284235,0.5733304906632867,6.339461465271981,0.9009420045029588,1.7033122465540174,1.0,5.881317973024404,8.830387516688763,1.0,0.32219854538766896,6.0,4.0,0.1913327346283146,0.027964963889634317,0.027574383167395695,0.04043634205385335,-2.053579034560159e-05,-2.0535790707402517e-05,6.144355228825711e-05,0.010000267298184484,0.04491811667798707,0.27485468501094773,0.12318137184452703,0.6661574864027651,0.9970248301489288,0.09894795959544243,0.7108363010294527,0.10696086516375383,0.39728069377457664,0.6257156712944241,-1.5729173852631728e-05,18.038698495811236,-4.944762925467054e-10,-1.398320388653134e-06,0.000271325447975971,0.0005588469452978695,121.04596817046622
60,8.333333333329252,0.9999999999999964,0.3157896313272445,0.48,0.38363278862572026,0.5725673460962792,6.348804578080921,0.9004432712678726,1.7026679932518396,1.0000000000000193,5.881427467557773,8.832100439279666,0.9999999999998344,0.32257035726837,6.0,4.0,0.19127103248381266,0.027970699116694777,0.027584760632314787,0.040425373621269356,-3.1189102226236957e-06,-3.1189097329191697e-06,1.0387751554422461e-05,0.009999851608234578,0.0421823626280468,0.27388787249682706,0.1255729587807539,0.6671584580409478,0.9970134830019798,0.10016435851515015,0.711281774598424,0.10859972794127414,0.3987065613889648,0.6252182788924957,-3.555739946352385e-06,18.081078984364392,-1.4517926882851034e-09,-1.2495174341988706e-07,0.00015046355588018884,4.207010189369309e-05,121.09166773289144
61,8.333333333336247,1.0,0.32131870574850524,0.48000000000016474,0.37932705104894054,0.5695264750580472,6.395343271213471,0.8980295964742191,1.7003334113588806,1.0,5.881374445373721,8.839937821663135,1.0,0.32397236268826674,6.0,4.0,0.1910013627453292,0.02799694088367036,0.02762455976801411,0.040419291990806766,-4.5963057590644276e-05,-4.5963057940215234e-05,0.00016507653729837455,0.010000959996703807,0.031460031178036106,0.2700117614278298,0.13661451273505895,0.6716017674723159,0.9969672485649596,0.10531144673085897,0.713043808629523,0.11499020218587157,0.4040260948342561,0.6233061134194133,-6.287288761339498e-05,18.242268549745404,-3.038234090833482e-08,-1.9134195787924233e-06,0.0007202296602394131,0.0011869289509232328,121.24192153148441
62,8.333333333335101,1.0,0.33907850676586515,0.4800000000001134,0.3632745142509569,0.5597646283990569,6.594276670991523,0.8882010386735564,1.6938039808574883,1.0,5.876952708281244,8.869164075877423,1.0,0.32774670578196624,6.0,4.0,0.18982762756712404,0.02809480979218014,0.027738064747116216,0.04039020176950173,-0.0004003063885094486,-0.0004003063887215317,0.011670379127277133,0.010064682689019055,0.0002994272745770496,0.2573291575227512,0.17881442109075296,0.68742178173171,0.9968209976364895,0.1231122560127088,0.7181975703622204,0.13489674098698076,0.4183159628749682,0.6181337974858644,-0.000712205381593506,18.676267652544272,-4.2117820798216924e-07,-1.7308691342733174e-05,0.0028592696721878794,0.011811978314999472,121.69075955748772
63,8.33333333333627,1.0,0.3387101973251414,0.48000000000017534,0.363779678819198,0.559947088770555,6.658223732896436,0.8857059979318137,1.6949762067500616,1.0,5.8723936832349946,8.876669381069535,1.0,0.3268019165143013,6.0,4.0,0.18913838573534297,0.028119970584708057,0.0277221512465848,0.040275044555994496,-2.2197691193922027e-06,-2.2197694718206176e-06,0.009998683262480388,0.009999872258800724,-9.142358270838817e-07,0.2575225526156474,0.1850497024477725,0.6902140806172303,0.9968347353462601,0.12102948780845811,0.7178512905718946,0.13152352322953986,0.4158390897750446,0.6190459041012817,-8.617201184219356e-06,18.549235008095955,-2.815430539588901e-08,-2.812389108764991e-06,0.0009829982229795312,-0.00026859687737579296,122.03464290767643
64,8.333333333335965,1.0,0.33854782665847827,0.480000000000143,0.3637795275592737,0.5600442899525452,6.998010214291196,0.8704206802901908,1.7004750044304313,1.0,5.852404374603378,8.917218467411507,1.0,0.32366779448557365,6.0,4.0,0.18659566523573445,0.02825582069549554,0.027676448414297415,0.04023549313744817,-2.591740467514036e-05,-2.5917404990897368e-05,0.009999742140752943,0.010000053916891405,-2.604632849325393e-07,0.257651553078013,0.22387629584795674,0.705228750193081,0.9968632655038618,0.1190500010852317,0.7171557024386881,0.12091954931864428,0.40532923549744915,0.6231133630028087,-0.00033995930804420763,18.14614525651446,-8.065678194760397e-07,-3.054734621925825e-05,0.0049716712510695735,-0.0019383053027596797,123.0494926180428
65,8.333333333338084,1.0,0.32089901088404765,0.48000000000030046,0.37593508996250474,0.569729570769455,8.405094808548736,0.8088684099808955,1.7276765404456704,1.0,5.759607110465457,9.0785449059446,1.0,0.3061044200347258,6.0,4.0,0.17531725883858665,0.028796624932502495,0.027382754827701177,0.040036445095484714,-0.001453592245107937,-0.001453592245677248,0.011561909979884075,0.010097304989410527,0.0338608789646495,0.2703430015982043,0.34103372671056514,0.7499944685192408,0.9971087680227779,0.09479262922647932,0.7086286306598221,0.04733986001922778,0.33614191190359133,0.6482791864021442,-0.003187166183993166,15.990144304789139,-1.2551480903312624e-05,-0.000787286278448952,0.02031294825904088,0.0035192929181356025,126.73623932301402
66,8.333333333331174,0.9999999999999976,0.32740914115545255,0.48,0.37063536193538826,0.5657977161838821,8.666167267161333,0.8023029946245737,1.7133705316973575,1.0009045295746644,5.734069751227338,9.111709055654893,0.999999999999899,0.3063263705569244,6.0,4.0,0.1723344925467737,0.028908599405170193,0.027692825039693218,0.03923937764785296,-9.456343992197367e-05,-9.456343966279219e-05,0.010216853895439724,0.009955493640360968,0.018712510825223433,0.2651671967942392,0.3613835216114363,0.7583773425887892,0.9970563589453364,0.09308837729810343,0.7085748364427638,0.04038638887295498,0.33340095970101874,0.6482171295373016,0.0015110802375192037,15.96229789961227,-5.802466873077847e-07,0.008642445250137921,0.0037347505752008537,0.00023238980241049867,126.40500415069613
67,8.333333333329227,0.9999999999999964,0.3288034553509371,0.48,0.3694899932294037,0.5649609485297991,8.773922556131842,0.7972312940364799,1.7126778293684732,1.0009931167510715,5.730866443488656,9.122630498801966,0.9999999999998177,0.3060589605637391,6.0,4.0,0.17189254485321617,0.02894532856913428,0.02773246847421673,0.03909337364800068,-8.378682782889237e-07,-8.378677854568951e-07,0.010009858158132014,0.009998395441169872,0.015464797952219219,0.2641107205578581,0.36931210050618574,0.761567674004192,0.9970498815734522,0.09332817678874958,0.7087719739949236,0.037551779513624664,0.33158069621403313,0.6493620965887501,-2.9816767736249683e-05,15.934731102905584,-5.81129242248566e-08,0.00999901060461037,0.0012139556903396314,-0.0003566317190061008,126.573526170249
68,8.33333333333653,1.0,0.33223279216579177,0.4800000000002108,0.36682523403895784,0.5630766784800045,9.112708824538213,0.7868058894362137,1.7141898939732731,1.0020324635865554,5.73402886735369,9.14673378839426,1.0,0.30488148600563875,6.0,4.0,0.171467785740137,0.029026344271045383,0.027716390507103037,0.039045973565854646,5.4402553882727545e-06,5.440255004719699e-06,0.010061755365122898,0.0100032540533046,0.008364742812995854,0.2616517770070367,0.3941791324466262,0.7712660153660971,0.9970316086750574,0.09779968909569911,0.7102414069864308,0.03028101614661183,0.3259753545011822,0.6504472017493347,-0.00018840265402530446,15.832701400976443,-2.787158146785472e-07,0.010000212154485487,0.002689800870602002,-0.0010223063778125319,127.08645682402116
69,8.33333333333108,0.9999999999999987,0.33545812879849846,0.48,0.36375383610522544,0.5614574381004697,10.247241070811567,0.7548136196902968,1.72365651751578,1.0061055001562806,5.782655884488015,9.193869338795649,0.9999999999999215,0.29964202672963586,6.0,4.0,0.17207942474936289,0.029184833575174655,0.027337255525927338,0.03894122941341366,0.0001207200175952229,0.00012072001786568812,0.010045817087491495,0.010016860973477981,-2.4345526443761415e-05,0.2595325619358912,0.46011731416443685,0.7975551868589231,0.9970501219598092,0.10954407832899164,0.7149179152077935,-0.0024719338841846746,0.2997955172135265,0.6563999791753862,-0.0014400887248885968,15.388644688945545,-1.061500012577604e-06,0.0005967532325464086,0.005428944551525437,-0.007269579783145547,129.4206667908029
70,8.333333333339834,1.0,0.33484595279801926,0.48000000000039267,0.3637795269337031,0.5617702923642302,10.463031820428593,0.7551963120334421,1.7376124973394034,1.008034359615096,5.855804634918169,9.169051261157929,1.0,0.30069718608284,6.0,4.0,0.18007873770689276,0.029101389221934906,0.02724040304055342,0.038730961172926695,-0.0004337613337934281,-0.00043376133457312356,0.009996653750912696,0.0099997482244929,-3.3817686303077214e-06,0.25993214151843336,0.46935920211144666,0.8015566961931957,0.9970922971339538,0.11869846894949099,0.718420803917996,-3.569764968851584e-05,0.30100074708809627,0.6543872076512882,-3.757607283954309e-05,15.786894628423045,-2.916694037025586e-07,-0.0004557844401345714,-0.003388818212578448,-0.00041758039729070107,131.06161508815342
71,8.333333333366944,1.0,0.33491199623219187,0.4800000000019876,0.36377952755961485,0.5618237533199941,10.897673515502703,0.7504848089094848,1.7438763417023802,1.0108782992967589,5.949806757509795,9.129202714632296,1.0,0.30047277795062216,6.0,4.0,0.18952222602142427,0.028967386852900734,0.02714679634891999,0.03886265966161828,-0.0005054565632400907,-0.0005054565672713767,0.009999959637768516,0.009999976378447517,-4.076839205682038e-08,0.2600027340263054,0.4907275429583711,0.8096381758313639,0.9971011422425353,0.13508650170339045,0.7234298883728314,-0.00011322929421064522,0.298878399801276,0.6522139382130107,-0.000161097369860599,16.11671656119348,-7.619914644242906e-07,-0.0005313992009038398,-0.00497638731376184,-0.0008263622978200991,131.67407262208135
72,8.333333333331074,0.9999999999999977,0.3352392462050451,0.48,0.36377952755901843,0.5617217178052012,11.101431197067095,0.7483146273626351,1.7400128786933429,1.0120539084022626,5.988115237437212,9.105339824247567,0.9999999999999198,0.3001186837661087,6.0,4.0,0.19276560327175485,0.028894303630426933,0.027123915748366513,0.03905702253307704,-5.0379182618546024e-05,-5.037918234741657e-05,0.009998970571282914,0.009999455887297892,-1.0398270879162322e-06,0.25986792602700765,0.5010493710212871,0.8133253311289227,0.9970848128892652,0.1432208847852182,0.7256166829458695,-2.9167991661567685e-05,0.29775761172301285,0.6509290880482618,-3.123994679640925e-05,16.19691743519293,0.00015428006707919882,-5.113178806823529e-05,-0.0027582070415526952,0.000454034531442854,131.19602295473553
73,8.333333333348946,0.9999999999999988,0.33507619925679943,0.4800000000009903,0.3637795275593156,0.5617725553321065,10.999912263784914,0.7493958848346153,1.7419377859677156,1.011468180387342,5.969028663679431,9.117229119209542,0.9999999999999598,0.3002951054038955,6.0,4.0,0.19114964358789283,0.028930716151071068,0.02713531563348108,0.03896018441031935,-0.00026461946624833693,-0.0002646194681214002,0.009999720669886334,0.009999850726740367,-2.821509137965129e-07,0.2599351993313098,0.4959551097457934,0.811505452759179,0.9970929804338229,0.13918347262894679,0.7245310207207976,-6.382082347789167e-05,0.2983156088561287,0.6515665356438523,-8.819449345179181e-05,16.156938539342168,7.698981270278001e-05,-0.000277730923732262,-0.0038597403002188857,-0.00012538607511436428,131.43484743802568
